,H_beta_EL_value,H_beta_EL_ANR,O_3_5007_EL_value,O_3_5007_EL_ANR,Component_Sol,H_beta_SI,Mg_b_SI,Fe_5015_SI,R,SNR,K_index
532,4.4531425301753686e-18,0.6096750583510394,0.0,-0.0,"[array([40.20835728, 20.        ]), array([72.04314216, 20.        ])]",-0.01865327929442805,-0.010518778832306862,-0.0024575485011823187,0.006486733301841967,2.7897769077743204,[532]
533,3.9011675595740924e-18,0.5307861758389284,7.972270204852191e-18,0.811975397283252,"[array([41.40911298, 83.7624808 ]), array([39.69068604, 20.        ])]",0.011853654901719975,0.0323410813240258,0.027350296220998483,0.006354017100491034,2.7260777860055265,[533]
534,8.947702486070881e-18,0.4671079250211368,8.869555473335708e-18,0.33872414999342676,"[array([29.29718251, 20.        ]), array([229.29718251,  80.03385025])]",-0.0020751991707956214,0.015565382961226995,0.021315698232359986,0.006222683815680832,2.745586623487411,[534]
535,2.2031180994788284e-17,1.610563623629813,2.3186816327714697e-17,1.2433790595187724,"[array([22.68509133, 20.        ]), array([47.77141718, 53.83270957])]",0.017735861377525617,0.018069507272751514,0.021905918616624307,0.006092822876109262,3.0078695057706977,[535]
536,1.970538441524392e-17,2.6328326090094754,1.520977932338139e-17,1.5195428199311605,"[array([32.56511732, 20.        ]), array([18.42453118, 20.        ])]",-0.0011106113032414676,0.018445178106540207,0.031313052282107394,0.005964530451104312,3.124454539044189,[536]
537,3.7552034949273413e-17,4.952375002160146,7.58650070295824e-20,0.007493724131272218,"[array([39.19858385, 20.        ]), array([17.70739247, 20.        ])]",0.0019894257927723326,0.009055576967422891,0.025322759215698116,0.005837909949388837,3.3720398082349603,[537]
538,3.838921910268765e-17,5.151956487847189,7.33496060979217e-18,0.7350696093369223,"[array([28.41122864, 20.        ]), array([18.99715246, 20.        ])]",-0.01615717589292032,-0.0008946046907504868,0.029312783886022382,0.005713072538071672,3.741456607910107,[538]
539,5.59184256334528e-17,7.092172565719096,2.297428446532635e-17,2.149207760636489,"[array([88.43203343, 34.1532744 ]), array([13.17160573, 20.        ])]",0.0017771598626510053,0.022057727933180643,0.010440652287218124,0.00559013767685182,4.010125516598388,[539]
540,7.350165143522726e-17,9.675861292564154,1.7708845842956457e-17,1.7339144400675175,"[array([44.65523518, 20.        ]), array([ 9.7875115, 20.       ])]",0.01429352306025302,0.02806938414808353,0.008328102053477733,0.005469233661091093,4.182672915353978,[540]
541,1.0881181024328009e-16,13.954050795077872,1.4236876799138346e-17,1.3534932984603176,"[array([ 1.53180173, 20.        ]), array([11.13639054, 20.        ])]",0.01329182036932951,0.012138764566907427,0.03543422077870898,0.005350498164292624,4.2031514388177085,[541]
542,1.4610861243018315e-16,18.764158206315837,2.4102751529623276e-17,2.3226148650495073,"[array([-5.24361466, 31.35876763]), array([16.92556521, 20.        ])]",5.768095776132441e-05,0.0016225653571295185,0.039266967323937196,0.005234078767594127,4.932906512807644,[542]
543,1.6152078452647065e-16,20.480572652912006,3.396395073763901e-17,3.223100937495353,"[array([47.65502231, 20.        ]), array([18.03907917, 20.        ])]",-0.010847134818579827,0.006077603593783973,0.010407718693358903,0.005120133460902615,5.365567742580477,[543]
544,1.7240330853271134e-16,21.342029778555332,3.500055510390233e-17,3.196334469733893,"[array([43.33284375, 20.        ]), array([14.48976931, 20.39798806])]",-0.014093894818557098,0.01066968926471187,0.01707068766502501,0.005008831095388472,6.030912159049499,[544]
545,1.654716214703484e-16,20.122377128198195,2.998137669639362e-17,2.733586465499454,"[array([ 5.71843689, 20.        ]), array([17.25878029, 20.        ])]",0.0036964653186922305,0.02848489969403758,0.02096308347856323,0.004900351762863838,6.937328694065026,[545]
546,1.092485647490189e-16,13.789963771625064,2.1463791920295388e-17,1.9967043307130294,"[array([19.08854656, 20.        ]), array([13.49146983, 20.        ])]",0.014113204444649538,0.03137248013228314,0.037686604823917225,0.0047948870716909495,6.230995271950433,[546]
547,1.0416791761187055e-16,13.164742633406936,1.4742439827994292e-17,1.3847031860680896,"[array([29.41986163, 20.        ]), array([10.10718138, 20.        ])]",0.01307990518826096,0.020495318927482693,0.04317002053616405,0.004692640283823587,4.664407447704627,[547]
548,9.386376867370345e-17,11.941157851993218,1.197885703739488e-17,1.1306607269710425,"[array([57.0840315, 20.       ]), array([10.80678882, 20.        ])]",0.02822681197572405,0.0397259703326794,0.029263382451048457,0.004593826271141247,4.548926219798576,[548]
549,8.183444829864328e-17,10.893839716947648,1.4053646981029933e-17,1.3826050987516243,"[array([35.5920377 , 40.32351807]), array([12.39168158, 20.        ])]",0.012172674191189637,0.022598193870738272,0.03070117058006002,0.004498671243632404,4.403306770302212,[549]
550,6.137115573109255e-17,7.7111624766591875,1.2390341615470262e-17,1.1527760978893162,"[array([-3.3684734 , 85.35249971]), array([11.61308059, 20.        ])]",0.008034202056857358,0.011596343069585065,0.023621327097915056,0.004407412197626461,3.8935766680570967,[550]
551,5.627168436326888e-17,7.467667884712624,1.1938776928235407e-17,1.1698747017805757,"[array([-6.66800207, 20.        ]), array([23.61262101, 20.        ])]",-0.011455208511970174,0.021689432828924188,0.009622138760615425,0.004320296028544104,4.333403170637829,[551]
552,5.0123259469832e-17,6.484491637791577,1.0206742267225368e-17,0.9783562605105427,"[array([-9.50963658, 20.        ]), array([15.02961405, 20.        ])]",-0.010415995436741406,0.020880478214691748,0.02235999518750338,0.0042375782519621895,4.377641365538133,[552]
553,5.2818975427525325e-17,6.971349891863235,5.353597219397066e-18,0.5236254381991859,"[array([ 4.75464189, 20.        ]), array([11.29437864, 20.        ])]",0.0032056837415112226,0.014170393710500176,0.01016314664649766,0.004159521280318591,3.8611525385166865,[553]
554,5.075396879795428e-17,6.637535579292736,2.329766389958406e-18,0.22761320237936847,"[array([11.73620023, 20.        ]), array([16.09388987, 20.        ])]",-0.00428120394123694,-0.002664034618109564,0.018458246466137855,0.004086392210039247,4.264582825835307,[554]
555,4.001777683957434e-17,5.230351834054627,1.0316814057486986e-17,1.0032210385867144,"[array([11.32158465, 20.        ]), array([ 9.66512499, 20.        ])]",0.005973855047542678,0.02154769028811428,0.008557598051520149,0.004018460088133564,4.271372086567849,[555]
556,2.0822212793647433e-17,2.839121932716595,9.340385104756178e-18,0.9444895184780921,"[array([46.97598592, 20.        ]), array([10.98828659, 20.        ])]",0.011253216937345305,0.02839078918886471,0.024255426971485083,0.003955992648926027,4.505275178560777,[556]
557,1.2922177483685158e-17,1.6943453349225897,5.942610093870736e-18,0.5768728527539172,"[array([13.67077553, 20.        ]), array([ 0.80537175, 20.        ])]",0.00022674947790164918,0.02295281838394906,0.03364444084376094,0.0038992525398464737,4.086941420461627,[557]
558,1.0579613207192163e-17,1.3676122443432521,3.82163310140743e-18,0.3674188597226291,"[array([16.01670945, 20.        ]), array([20.68422493, 20.        ])]",0.004390418523521093,0.02919297385601427,0.02780748105027684,0.003848493091267125,4.467429492733146,[558]
559,0.0,0.0,1.1664146581153148e-17,1.13169001425457,"[array([41.22462834, 41.52108848]), array([208.10349913,  20.        ])]",-0.011708303137992405,0.012840921502277652,0.03509985255831964,0.0038039537261077825,4.6437736379833785,[559]
560,2.3228816925693475e-17,2.946168484741186,1.259189457829609e-18,0.11832218409524944,"[array([21.35489221, 34.72516636]), array([-6.72348807, 20.        ])]",0.0017599402472460496,0.012873566356314889,0.018820867478862677,0.003765855148559302,4.56879179351067,[560]
561,0.0,0.0,2.3564961535196185e-17,0.7426839192892039,"[array([24.82985404, 24.49491737]), array([180.63020797, 100.        ])]",-0.01157005080384502,0.007289079554194873,0.03486742681565987,0.003734394492063413,4.797428080818335,[561]
562,1.951253885454717e-17,2.6485350054550296,6.198948544646619e-19,0.06202029635974314,"[array([29.00524646, 20.        ]), array([-8.31111025, 20.        ])]",0.005301535264873492,0.020664636916036216,0.020224538948230276,0.003709740640202567,4.528558219172554,[562]
563,1.119504829376036e-17,1.4626850231281225,0.0,-0.0,"[array([33.4407563, 20.       ]), array([-17.78716454,  20.        ])]",-0.010818699178719424,0.012364485786336117,0.018412271323790315,0.0036920299545864623,4.66318602662065,[563]
564,1.878897655801203e-17,2.483610744353741,1.7446775088307103e-18,0.17142409369873532,"[array([40.40854896, 20.71437755]), array([-0.82909827, 20.        ])]",0.013985686286585272,0.02182146116516194,0.034759043526462474,0.0036813626453227905,4.319297192017899,[564]
565,3.0806111076786846e-17,3.9696590485429493,1.1131508684542778e-17,1.0594919505884415,"[array([20.88830536, 20.        ]), array([-9.13520817, 20.        ])]",0.0154213841930011,0.00692263385622318,0.014188898264315996,0.0036777999999981444,4.425115924721998,[565]
566,3.345026024363004e-17,4.345563662432692,9.991965457355387e-18,0.9565610590775694,"[array([25.98868103, 20.        ]), array([ 3.45801772, 20.        ])]",0.026776409219898444,0.027425964473072103,0.032580880090516254,0.0036813626453255756,4.626385024336571,[566]
567,4.001235653824604e-17,5.193506125336781,1.839139259765763e-17,1.7634193055043534,"[array([ 9.91752565, 20.        ]), array([-9.17847558, 20.        ])]",0.011245192866442684,0.01771529653083258,0.029480590850558576,0.0036920299545919392,4.920966129647708,[567]
568,5.068619368756177e-17,6.7713795166223445,1.860292248900934e-17,1.856120128181904,"[array([13.15144165, 20.        ]), array([-13.68779893,  20.        ])]",0.007867252063321622,0.008012894017362136,0.01422869588972364,0.003709740640207053,4.692749708175508,[568]
569,5.2086343524036893e-17,6.676813700953323,1.8839894346744588e-17,1.7896197124280664,"[array([15.02130992, 20.        ]), array([-21.31202729,  20.        ])]",0.014061808526916733,0.018792727035960608,0.005009319279480349,0.003734394492069304,4.780111228519051,[569]
570,4.9499988489729395e-17,6.559265108266062,2.1718444821205943e-17,2.1249560106829346,"[array([14.35720318, 20.        ]), array([-19.86439551,  20.        ])]",0.01827338567469341,0.031869284607074874,0.020700091541830595,0.0037658551485727637,4.777399815528762,[570]
571,4.8058060549740275e-17,6.298873781119705,1.7140226782250738e-17,1.6693209089794139,"[array([12.54258504, 54.87656928]), array([-11.55928555,  20.        ])]",0.0063474748133711505,0.028923134413074977,0.052211245929794814,0.003803953726114845,4.946186553492609,[571]
572,5.559806798990378e-17,7.0770622508089325,1.5253384982701136e-17,1.4513603890602689,"[array([10.25682095, 22.63906842]), array([-14.05859454,  20.        ])]",0.012391502242918413,0.03316046552309709,0.03474866084161035,0.0038484930912771652,5.874620826350791,[572]
573,7.399924557117503e-17,9.486760487271834,1.0516656466371568e-17,0.994254233485677,"[array([ 8.40817842, 20.        ]), array([-8.49753375, 20.        ])]",0.013074327612965104,0.021535160894657398,0.0240617923887805,0.003899252539865583,5.060280436149641,[573]
574,8.729279685948977e-17,10.969863433048802,6.4392746508322144e-18,0.6065993825202266,"[array([-2.82252415, 20.        ]), array([-4.40244362, 20.        ])]",0.004564523971245175,0.018163660174777805,0.02347930853135764,0.003955992648937037,5.421597196800353,[574]
575,1.025463451489235e-16,12.726418381183697,1.325001332284874e-17,1.2150410732986534,"[array([36.11962477, 20.        ]), array([-9.28334275, 20.        ])]",0.02801769810670217,0.026296916772717716,0.02976610893008382,0.004018460088145741,5.409438443644295,[575]
576,1.0123758718902951e-16,12.863788966662446,1.2515655417808588e-17,1.1793432020370789,"[array([35.86143647, 26.78667368]), array([-10.74158049,  20.        ])]",0.023916987273195092,0.016400163789787384,0.018300898897081638,0.004086392210064926,5.5892153494754835,[576]
577,7.78909464542022e-17,10.09302867672092,1.5275157159179726e-17,1.4728820794601407,"[array([23.83854522, 20.        ]), array([-12.15085711,  20.        ])]",0.025364925317941017,0.03169479989315246,0.03777578145356911,0.004159521280346211,5.964750044226162,[577]
578,8.354572432298977e-17,10.58783477927874,2.037189211867905e-17,1.9237436946647442,"[array([-6.44030257, 20.        ]), array([-12.71268985,  20.        ])]",0.0453425332015935,0.04236029121847171,0.04300876100884561,0.004237578251977676,5.765783966634426,[578]
579,8.124218839450237e-17,10.122489983821277,2.2649263509550964e-17,2.112101688325683,"[array([ 1.11401258, 20.        ]), array([-5.40983581, 20.        ])]",0.045513665282028416,0.0436062867602876,0.02560806450119792,0.004320296028573981,6.325568198011438,[579]
580,8.016239078950276e-17,10.002411414179358,2.6425316045087504e-17,2.462950044961052,"[array([ 8.08559478, 20.        ]), array([-2.87802805, 20.        ])]",0.036010046697158356,0.02937535920573384,0.016146769886408625,0.004407412197659429,6.395488879834111,[580]
581,7.63779914790977e-17,9.506718026843597,2.03672593863924e-17,1.875807867993806,"[array([18.66586292, 20.        ]), array([ 1.03100813, 20.        ])]",0.02005040417999689,0.025215749707072136,0.029562585553506226,0.004498671243649192,6.500090838835553,[581]
582,8.098575548656875e-17,9.894581239646092,2.274970361838054e-17,2.0656269873865254,"[array([19.52299626, 20.        ]), array([-0.7446477, 20.       ])]",0.023170350611607528,0.0378727059671963,0.031597419632407975,0.00459382627117598,6.16326682397662,[582]
583,8.028930906514109e-17,9.448378560280155,1.4389095408173674e-17,1.2709317229017147,"[array([17.92123852, 20.        ]), array([-4.95189719, 20.        ])]",0.018199505141791316,0.0319653176039586,0.01924578691433705,0.0046926402838597114,6.930870971200971,[583]
584,6.351083851256981e-17,7.6864665272895945,1.1377266659160284e-17,1.017174294886917,"[array([ 7.16428901, 20.        ]), array([-9.18222784, 20.        ])]",0.028680345573095074,0.03754561897861136,0.017270601745122866,0.004794887071710172,7.234475479864304,[584]
585,6.30652660852682e-17,7.613317644173592,1.3666236018874751e-17,1.215617968626057,"[array([21.55400417, 20.        ]), array([-7.42928623, 20.        ])]",0.02633246138009625,0.03023807900441372,0.030431371460708113,0.0049003517628837395,6.4804092444183885,[585]
586,6.84621723199545e-17,8.175248028038459,9.622400976281781e-18,0.8565057497570354,"[array([24.47391891, 20.        ]), array([-12.87062967,  20.        ])]",0.008465869248612442,0.020730531768305256,0.025031882177847093,0.0050088310954284005,6.245559387126638,[586]
587,5.604888166999283e-17,7.143940839774098,2.100402498341182e-17,1.9958390515748483,"[array([16.56996285, 20.        ]), array([-12.92429357,  20.        ])]",0.011115810418891012,0.029495131786693808,0.021233900185836208,0.005120133460923866,6.202668166108765,[587]
588,4.8278579968904535e-17,6.139899900802008,1.761858236104918e-17,1.6753647582219664,"[array([ 1.17408821, 21.19765658]), array([-14.17259051,  20.        ])]",0.030880564638797722,0.031898424005365925,0.015063629816958378,0.005234078767615938,6.733572707034876,[588]
589,5.18996860768503e-17,6.62053720201146,9.533058374216988e-18,0.9006131531825465,"[array([18.1046908, 20.       ]), array([-10.19793814,  20.        ])]",0.03501708163887323,0.04159105674034979,0.01717268287485145,0.005350498164335699,5.810479247181537,[589]
590,6.48280949579048e-17,8.144292795855145,1.7052538274757912e-17,1.6008307384514342,"[array([-6.60335291, 20.        ]), array([-13.91186208,  20.        ])]",0.03881049428004553,0.03417391576257765,0.0035145463519352365,0.005469233661135055,4.910064486456665,[590]
591,9.214076635497626e-17,11.586238984544165,1.4060898695341368e-17,1.3231895313230149,"[array([-11.54499432,  20.        ]), array([-3.68204201, 20.        ])]",0.013053965898394736,0.020796478495961307,0.020578373539928196,0.005590137676875219,5.178800144643691,[591]
592,1.0713557551769276e-16,13.244648761099794,1.9497567593788986e-17,1.7934940052952257,"[array([ 1.4482034, 20.       ]), array([-1.2450868, 20.       ])]",0.041483742266042935,0.05754645691464451,0.018209362245159563,0.005713072538116124,4.633891899417179,[592]
593,1.5591502507101285e-16,18.360033187381674,3.67743288611669e-17,3.2202814796803447,"[array([-18.71421364,  20.        ]), array([-1.00730631, 20.        ])]",0.02677696938981543,0.020074932061443077,-0.009962646014867862,0.005837909949435243,4.235453177077362,[593]
594,1.6406323110811566e-16,19.27907418765562,3.974046152193704e-17,3.4856330232264994,"[array([-2.78999385, 20.        ]), array([-2.5583068, 20.       ])]",0.012506310380535225,0.022653273353343446,0.0297901394272129,0.005964530451128022,4.002802792587567,[594]
595,1.4122669802703894e-16,14.733410589113907,5.703335667617532e-17,4.39331304083017,"[array([-5.23959929, 20.        ]), array([ 1.87507678, 20.        ])]",0.007335146657967007,0.042845447564746696,0.038543658758324134,0.006092822876155936,2.9530200755769003,[595]
596,1.117442855257705e-16,10.1330240000906,4.225818767976966e-17,2.8542369963222813,"[array([-23.1757206,  29.8838826]), array([-6.03317282, 20.        ])]",0.11708947017828741,0.08454791065878796,-0.018212365617675644,0.006222683815728132,1.839035170489897,[596]
597,4.156436698670279e-17,1.0966525471407365,7.544506586402843e-18,0.1454739924628513,"[array([-316.00142433,  300.        ]), array([-116.00142433,  100.        ])]",0.2300831655391633,0.06618652600344696,-0.026175621020227465,0.0063540171005159185,1.0185757536023101,[597]
598,1.443749111538758e-17,0.5520917206277874,0.0,-0.0,"[array([ 0., 40.]), array([46.76992406, 60.93782596])]",0.16854084087403196,6.548913941079383e-05,0.1420053877792736,0.006486733301867171,0.7865087262747749,[598]
599,1.2884986066071414e-17,0.9984552522570317,2.8691312147903265e-18,0.1659019389894453,"[array([-198.41620795,   20.        ]), array([-16.66971604,  20.        ])]",0.014576648313377474,0.034252929251901515,0.099659334951801,0.006620749256583453,0.781858182632249,[599]
600,2.0964221513081695e-17,1.114292351718533,4.998715418546794e-19,0.019554598871194987,"[array([-14.98279391,  20.        ]), array([-2.41198272, 47.0152024 ])]",-0.010013985414018505,0.08908224014110162,-0.047257193428343496,0.0067559876169255555,0.9606068355253042,[600]
601,1.0858394380646318e-18,0.11033021662912258,1.0656871660670014e-17,0.7994955897539046,"[array([ 0., 40.]), array([-63.34108569,  20.        ])]",-0.011784050184167618,0.055853356274654126,0.09072872997222922,0.006892376427210057,1.1738061153976873,[601]
602,1.6061809539585132e-17,1.0288141491232585,0.0,-0.0,"[array([ 0., 40.]), array([-200.        ,   59.38546732])]",-0.050689538796016835,-0.026032431312265163,0.018472690375971736,0.007029848726806114,2.0319457013412507,[602]
603,9.470283260123893e-18,1.263420898149967,0.0,-0.0,"[array([39.49106934, 20.        ]), array([-89.8533272,  20.       ])]",-0.03780382841080746,0.016141036667916272,0.04052576944734729,0.007168342179449164,2.2700326596382783,[603]
604,2.454229985486717e-18,0.26229337100170397,8.48114610328201e-18,0.6756777668897633,"[array([64.32702541, 56.91644068]), array([-69.81594275,  26.65846156])]",-0.06059377743962969,-0.02711083992873508,0.005013632865203307,0.007307798728369335,2.0608090045470577,[604]
605,1.2560389613608247e-17,1.6313163909315085,6.202993700103681e-18,0.5936648747571277,"[array([ 0., 40.]), array([-95.18167163,  20.        ])]",0.02223580903949475,-0.011730874648523794,0.05507653173651618,0.007448164275860626,2.3336352230698876,[605]
606,1.2560389613608247e-17,1.6313163909315085,6.202993700103681e-18,0.5936648747571277,"[array([ 0., 40.]), array([-95.18167163,  20.        ])]",0.02223580903949475,-0.011730874648523794,0.05507653173651618,0.007589388386325359,2.3336352230698876,[606]
607,1.2560389613608247e-17,1.6313163909315085,6.202993700103681e-18,0.5936648747571277,"[array([ 0., 40.]), array([-95.18167163,  20.        ])]",0.02223580903949475,-0.011730874648523794,0.05507653173651618,0.0077314240117566995,2.3336352230698876,[607]
608,1.2560389613608247e-17,1.6313163909315085,6.202993700103681e-18,0.5936648747571277,"[array([ 0., 40.]), array([-95.18167163,  20.        ])]",0.02223580903949475,-0.011730874648523794,0.05507653173651618,0.007874227237884173,2.3336352230698876,[608]
609,1.1131445160396577e-17,0.8840392561793752,0.0,0.0,"[array([-124.47790154,   20.        ]), array([-255.12332459,   34.57874212])]",-0.12998011760225267,-0.02085676902876107,0.006987552210687098,0.007558704781287613,5.543723979242688,[609]
610,0.0,-0.0,0.0,-0.0,"[array([ 0., 40.]), array([85.12020803, 60.83986959])]",-0.11580045364378228,-0.003420992914849547,-0.03381886947298052,0.007409823252061953,2.325407778815093,[610]
611,9.669958030379091e-18,0.821317156928891,0.0,-0.0,"[array([ 0., 40.]), array([-110.22915218,   20.        ])]",-0.12544185906610755,-0.05716853552745853,-0.03569156288626382,0.007261499807570895,1.8743255174479914,[611]
612,4.845902663245531e-17,1.2834807660466176,0.0,-0.0,"[array([-124.62536877,  152.29638345]), array([50.58118657, 97.24250492])]",-0.1788938274889399,-0.09198601148729105,0.16478338318677338,0.007113769356472502,0.8601647244344081,[612]
613,0.0,0.0,1.0172248446851038e-17,0.6418876787476714,"[array([-46.2676904,  20.       ]), array([-168.5618862,   20.       ])]",-0.19371924014381056,-0.051396964503667014,0.10591215558204875,0.006966669622683159,0.9070162960349338,[613]
614,1.1934140502500858e-17,1.1376517864360087,0.0,0.0,"[array([-107.41185916,  124.66633391]), array([-214.43194642,   20.        ])]",-0.1470652823104689,-0.024565675107858644,-0.010573579934768797,0.0068202414164441685,1.364111160008015,[614]
615,1.4043529926632526e-17,1.6335489548816708,1.1285711395286483e-18,0.09777552859100178,"[array([99.07495822, 68.00856626]), array([-66.89361295,  20.        ])]",-0.15405593482384924,-0.004308231917720761,0.059811360363707704,0.006674528934592755,2.188676399042474,[615]
616,1.4052384809242932e-17,0.8268425815472603,0.0,-0.0,"[array([29.34361181, 20.        ]), array([-67.37593269,  68.6375457 ])]",-0.1367722691160017,0.03289363111220902,0.022954871614125537,0.00652958009305624,2.900473354923912,[616]
617,2.5329407976364525e-17,1.093187223818836,0.0,-0.0,"[array([52.0186706 , 68.15959853]), array([-147.9813294,  100.       ])]",-0.07510949945145236,0.03144110399962646,0.022125189876020447,0.006385446895664455,3.1014090757731094,[617]
618,2.2219585526332385e-17,0.9401448950299982,3.839627404863243e-18,0.11870388786785142,"[array([18.21787284, 20.        ]), array([-181.78212716,  100.        ])]",-0.12003683789922438,-0.03218795723502219,0.02667377647129865,0.006242185842758688,3.2245415216335274,[618]
619,9.425712014987287e-18,1.2514377867148767,6.2192690092821844e-18,0.6088796237916967,"[array([43.39139335, 20.        ]), array([24.1485619, 20.       ])]",-0.12172174779267468,-0.01969446457565566,0.021269963741781125,0.006099858384164181,3.4467264587256143,[619]
620,3.0061324843937506e-18,0.3625995332859663,9.476231209357083e-18,0.8494128410524654,"[array([ 1.10257461, 20.        ]), array([29.98325714, 26.00584412])]",-0.11414043845728773,-0.003752737981798664,0.024631807652048605,0.0059585314206576,3.347010852601836,[620]
621,1.6285268538130958e-17,2.2183329986996387,1.2685624123361519e-17,1.2746262414528573,"[array([44.04210054, 20.        ]), array([13.14688232, 20.        ])]",-0.12192947589426607,0.006853408778051679,0.026752087721655014,0.005818277859261188,3.7216321141906445,[621]
622,5.503533394574097e-18,0.7337979082688019,1.6829002726398277e-17,1.6824145173566445,"[array([38.89947635, 20.        ]), array([17.24447419, 20.        ])]",-0.12074822626979707,0.006884060010069542,0.01887081677332925,0.00567917722714057,3.5213620948841746,[622]
623,2.5177668575399204e-17,3.40446609332306,1.9101012037025505e-17,1.9160802944404953,"[array([30.04240224, 20.        ]), array([21.72105424, 20.        ])]",-0.10425664055870926,-0.014797210001022701,0.00452484137198814,0.005541316349007574,3.4057715753267956,[623]
624,4.873208757672223e-17,6.449088063713132,1.6469087069151488e-17,1.6135963811223353,"[array([37.0825907, 20.       ]), array([22.54489678, 20.        ])]",-0.07652682568500788,0.006964812100026041,0.024247773230170657,0.005404790093500635,3.3563462457923503,[624]
625,6.300132568364148e-17,8.633780342887816,1.7591944904902874e-17,1.8001865083863957,"[array([ 11.474411  , 126.44237957]), array([29.8845219, 20.       ])]",-0.09665706938094804,0.02148198630276957,0.02515076529492596,0.0052697021929988645,3.310115551739957,[625]
626,6.764305499632057e-17,9.140868570259636,3.402400459256953e-17,3.4108551864886314,"[array([-51.54020209,  86.05325393]), array([26.06245682, 20.        ])]",-0.10879173169517369,0.012562850212173553,-0.0007461023853198969,0.005136166140594122,3.423409171826619,[626]
627,4.7663427106704274e-17,6.641910694381021,4.071185096585226e-17,4.1865875466074955,"[array([ 5.67961941, 24.34947736]), array([23.84379952, 20.        ])]",-0.1332400171564358,-0.013836898966772298,-0.0075679256760047475,0.0050043061674160125,3.5373197010389528,[627]
628,7.142381581623373e-17,9.302417007433371,3.3482456964826536e-17,3.2164641048259632,"[array([-47.69540823,  20.        ]), array([24.04701047, 20.        ])]",-0.08568401182657849,0.01631710035823112,0.0028452208753846813,0.004874258300882681,3.844983435055218,[628]
629,7.794880758390297e-17,10.03243429127636,1.2009832998091761e-17,1.153509806786086,"[array([37.89564512, 20.        ]), array([19.2703542, 20.       ])]",-0.09349116204675786,-0.008286764612678672,0.02686852760770351,0.004746171501642512,4.138433131701339,[629]
630,7.152782287431754e-17,9.194904358886964,1.611799570844997e-17,1.539741947051544,"[array([29.17114445, 20.        ]), array([10.14917407, 20.        ])]",-0.1063361289971584,-0.012600426611927113,0.023705886330368263,0.004620208873533468,4.266938471942066,[630]
631,5.664956952339982e-17,7.411540543910134,9.896382027986577e-18,0.9699722168577697,"[array([19.04242123, 20.        ]), array([17.61297481, 20.        ])]",-0.08892158795715467,0.019949865336313256,0.03566331893672326,0.004496548934433172,4.342961168975507,[631]
632,4.6935741622614856e-17,5.825823845605769,0.0,-0.0,"[array([45.52444753, 20.        ]), array([18.65246068, 20.        ])]",-0.09026697674675803,-0.005603878108137915,0.010399863201580473,0.004375386928881062,4.783012549973676,[632]
633,5.067741207904653e-17,6.220489082703122,6.3858342840635795e-18,0.5810444592753767,"[array([12.91628029, 23.53871203]), array([11.16961128, 20.        ])]",-0.08763466021976467,0.008905672167737633,0.02380828580472248,0.004256936152667602,5.017118987906628,[633]
634,3.9661247971817723e-17,4.986129059158223,1.120936877496644e-17,1.0560020112543624,"[array([24.3171517 , 52.84531083]), array([17.49780217, 20.        ])]",-0.12326903239439334,0.0019959896665753154,0.04221663715045627,0.004141429247371268,4.8378341300075585,[634]
635,3.920818228853691e-17,4.771101782596358,5.298179230244511e-18,0.48231722640503694,"[array([ 3.35811335, 20.        ]), array([18.21499384, 20.        ])]",-0.1065458132096429,0.008649967995486079,0.045522257072830696,0.004029119405905545,4.677803116248464,[635]
636,2.368744724648796e-17,2.8868689916017742,2.265941489198366e-18,0.20618330973257637,"[array([17.37996196, 20.        ]), array([19.06721113, 20.        ])]",-0.10584991975076799,0.009618005142255791,0.031424782979095074,0.00392028141029457,4.79260375653647,[636]
637,3.626484938996283e-17,4.548077628734793,5.039323253455676e-19,0.04742341816808199,"[array([40.922105, 20.      ]), array([16.9040818, 20.       ])]",-0.10779151016789926,0.029695573502911486,0.019032535418378307,0.003815212400038034,5.222013451640073,[637]
638,2.671594410923331e-17,3.407356128400423,1.3282524761955153e-19,0.012517126403665991,"[array([-3.91907168, 20.        ]), array([12.4719429, 20.       ])]",-0.11177021063846442,0.017470939361779864,0.023428715185097756,0.003714232242586311,4.743226351722934,[638]
639,1.3162435468799188e-17,1.7137246687724614,4.9169233816453245e-18,0.4742243547052014,"[array([39.2440015, 20.       ]), array([25.87588661, 20.        ])]",-0.13561068423403042,-0.018557644841646792,0.0056211965061237915,0.003617683349757911,4.579910195250414,[639]
640,2.250569640082554e-17,2.614868350718873,5.374866099608063e-18,0.46221567403405583,"[array([31.34549169, 20.        ]), array([10.77481532, 24.3777228 ])]",-0.11501125634257471,0.00413721297024923,0.02541758953974704,0.003525929758097474,4.920443955941399,[640]
641,1.5985333568160595e-17,2.0437040607490817,4.831481718180038e-18,0.4567869651542609,"[array([ 7.47366317, 20.        ]), array([ 1.26801301, 20.        ])]",-0.12395993430764209,-0.007034817873010036,0.005973813202862395,0.0034393552697973,4.645362921052243,[641]
642,9.721560758981028e-18,1.2658398738191579,1.6123928760976585e-17,1.56105321776878,"[array([ 3.00999956, 20.        ]), array([20.79397573, 20.        ])]",-0.11471919983475747,-0.00245341322785508,0.004999274985816989,0.0033583604418721555,4.650168734188264,[642]
643,0.0,-0.0,2.3693741609747145e-17,1.5130346650270141,"[array([14.60022128, 20.        ]), array([85.10021488, 43.16174478])]",-0.126165409855783,0.0024563009704068974,0.012330712053557928,0.0032833582223030437,4.976186303901965,[643]
