,H_beta_EL_value,H_beta_EL_ANR,O_3_5007_EL_value,O_3_5007_EL_ANR,Component_Sol,H_beta_SI,Mg_b_SI,Fe_5015_SI,R,SNR,K_index
16,1.4413293277292265e-17,1.0854722477335037,1.4667208481603173e-17,0.819901848798713,"[array([30.62692148, 20.        ]), array([217.20118161,  20.        ])]",9.190784243006509e-19,7.055219509431177e-19,-9.613826184453247e-20,0.009196730676220734,1.073523889884018,[16]
17,0.0,0.0,3.647679789341094e-17,0.83473016272079,"[array([51.72202249, 27.80128888]), array([221.43123179,  74.94261712])]",4.811578851895395e-19,7.550940667796069e-19,-1.473978441387071e-19,0.009120871479843706,0.9821021458886718,[17]
18,1.3442088742525556e-17,1.018330049842879,0.0,-0.0,"[array([-53.76345591,  20.        ]), array([-180.79010975,   20.        ])]",-2.7444463977581175e-19,-2.1853561206814196e-19,-4.144677926377191e-19,0.0090472744042213,1.0651878684770928,[18]
19,1.1211902314120276e-17,0.39374838029296594,2.2573749980620136e-17,0.5816838831017133,"[array([29.03720121, 20.        ]), array([193.1487366 ,  63.38220158])]",1.246345763080666e-19,1.2730270293329285e-19,-9.195500808156307e-19,0.008975995093122656,1.230319085695643,[19]
20,2.7506094045195048e-17,1.0036913214786856,0.0,0.0,"[array([190.57604358, 118.59034143]), array([335.86506922,  64.10389964])]",4.628685562525051e-19,6.679719102907568e-19,-9.49460552680554e-19,0.008907089190697494,0.9691528090317812,[20]
21,9.524962249984705e-18,0.6957819921024252,1.2491095081545662e-17,0.6813105645503751,"[array([-115.72061574,   23.815112  ]), array([19.02945624, 20.        ])]",7.924265514973241e-19,5.60001587883591e-19,-8.189957769209303e-19,0.008840612193910123,1.0824963118220081,[21]
22,1.7503425447580086e-17,1.2519886267676512,0.0,0.0,"[array([-49.60900104,  20.        ]), array([123.06200341,  20.        ])]",8.777254139816651e-19,9.769981181055837e-19,-5.031935368936425e-19,0.008776619294909981,1.0475717527551833,[22]
23,0.0,0.0,1.3070950340508755e-17,0.7016003598347389,"[array([13.87662894, 20.        ]), array([206.26545163,  20.        ])]",-4.9760048813547984e-20,7.488202146388353e-19,-6.38900949358957e-19,0.00871516521389329,1.2146038609555572,[23]
24,1.1611863428916664e-17,0.8658167788099363,0.0,-0.0,"[array([ 3.59715118, 20.        ]), array([-142.35758655,   20.        ])]",5.813968741683938e-19,1.0588934738389762e-18,-8.827187064020935e-19,0.00865630402284481,1.4036498027860447,[24]
25,1.050770869305933e-17,0.7744470129386978,5.5797461711773864e-18,0.306282929641499,"[array([-8.07282815, 20.        ]), array([20.10466901, 20.        ])]",-2.470755351663663e-20,-4.164814345195047e-19,-9.521548887530514e-19,0.008600088961110348,1.1532977410844596,[25]
26,3.129141274017884e-17,2.2195560876979523,1.6723674806588101e-18,0.08891962134355406,"[array([ 4.00718167, 20.        ]), array([ 6.48712508, 20.        ])]",6.302090353549527e-19,-1.930438023981974e-19,-1.339372449378101e-18,0.00854657224359994,1.3471157145855182,[26]
27,3.591999018774814e-17,2.350510164740442,0.0,0.0,"[array([-24.70767561,  53.18095526]), array([-0.8364458 , 24.35901459])]",6.29131277188207e-19,3.478000954176932e-19,-9.095237413186557e-19,0.008495804862632367,1.339877464979055,[27]
28,2.2848240535943447e-17,1.6321399259248501,0.0,-0.0,"[array([-9.37571978, 20.        ]), array([-17.6810359,  20.       ])]",6.225708871869314e-19,7.823717776434659e-19,-1.303740800242202e-18,0.00844783638486278,1.285316187135863,[28]
29,2.4492649860135386e-17,1.80967140778364,1.2991365727733063e-18,0.07178942718916113,"[array([-37.79890986,  24.01009182]), array([-27.24799113,  20.        ])]",1.2470584837816597e-18,5.307829869431675e-19,-1.3885309425192136e-18,0.00840271474464603,1.4772237551450358,[29]
30,1.2467825395160754e-17,0.8215003557490288,0.0,-0.0,"[array([26.96093132, 20.        ]), array([-170.93055199,   25.80703867])]",1.6033702391557373e-18,6.589456391111526e-19,-1.0534118750019449e-18,0.008360486035341367,1.2234799324820447,[30]
31,3.0738901266771696e-17,2.273395433553527,7.780480605573881e-18,0.42932048446264237,"[array([39.06635628, 20.        ]), array([106.34490927,  20.        ])]",8.180148434508752e-19,-3.888003695831566e-19,-1.6735879328153463e-18,0.008321194300522047,1.3335078403724832,[31]
32,0.0,-0.0,1.785796526148029e-17,0.8819858874004851,"[array([ 2.80551725, 20.        ]), array([93.78366423, 27.06243259])]",7.032207251405295e-19,8.835618236759108e-19,-7.791748565828873e-19,0.008284881326843739,1.3324357820184836,[32]
33,8.135638790850932e-18,0.44995797540307725,8.904545666613135e-18,0.36440700299385687,"[array([-31.42810341,  20.        ]), array([72.56940689, 35.75484503])]",1.1994694375666632e-18,7.200853631002003e-19,-1.1161574270329827e-18,0.008251586440530692,1.293839774024832,[33]
34,1.5846333694291212e-17,1.1828700997937398,4.873909212558002e-18,0.2706779788924842,"[array([ 0., 40.]), array([85.77679875, 20.        ])]",5.790638095487405e-19,-4.242644143728854e-19,-1.6137629062360947e-18,0.008221346309697796,1.2038182185534325,[34]
35,1.1940390074213407e-17,0.3902630320728604,0.0,-0.0,"[array([67.60243234, 20.        ]), array([-132.3443818 ,   69.77801323])]",6.884869311996174e-19,1.2096677425153264e-19,-1.4071513022281043e-18,0.008194194754526296,1.4142054089867762,[35]
36,7.611402277623422e-18,0.5560792440318562,0.0,-0.0,"[array([-19.43252326,  20.        ]), array([-167.42059638,   20.        ])]",5.885314650575871e-19,5.899127025928801e-19,-9.997621373936724e-19,0.008170162567485127,1.5577369994153918,[36]
37,1.83909475496267e-17,0.6834903362802206,7.836803509825633e-18,0.2133429027744082,"[array([-30.96840024,  20.        ]), array([-148.32967853,   58.36483572])]",6.140394257543501e-19,1.062453344796143e-18,-6.836851590209421e-19,0.008149277345629277,1.52569152977877,[37]
38,3.101259238057982e-17,0.741744322357595,1.6492351653684554e-18,0.028874097579310278,"[array([-414.45240831,  300.        ]), array([-254.53071786,  100.        ])]",1.9260609477119513e-19,3.267799057028109e-19,-1.1456903361857251e-18,0.008131563337116066,1.4304152807539237,[38]
39,0.0,0.0,1.1204001281597027e-17,0.5920449272157785,"[array([-1797.51504545,   300.        ]), array([-1866.36639968,    20.        ])]",1.1598378248815235e-18,-4.159294442790349e-20,-1.5610236482125203e-18,0.008117041303821878,1.3230803145071992,[39]
40,3.361197190484743e-17,0.7782891946617723,0.0,0.0,"[array([30.34088471, 20.        ]), array([230.34088471, 100.        ])]",1.5108820773699098e-18,1.0686089146772256e-18,-1.2073356591980108e-18,0.008105728401764064,1.6167045332341223,[40]
41,2.628065045430993e-17,1.2279787294694116,1.0345576488026107e-18,0.03547034527907219,"[array([-33.87733575,  20.        ]), array([36.33682705, 41.95977412])]",1.3448271036226865e-18,6.3587371113384975e-19,-1.4450324240027597e-18,0.008097638081018174,1.5846911966278838,[41]
42,0.0,-0.0,1.639423887435385e-17,0.6362603061329476,"[array([-33.67576449,  20.        ]), array([31.83736955, 36.64504905])]",-1.152562544033766e-19,8.3680053284791685e-19,-8.997762623874376e-19,0.008092780006398743,1.6610213679907473,[42]
43,0.0,0.0,7.431231236943281e-18,0.39924187630146013,"[array([-14.69628908,  20.        ]), array([-211.47989375,   20.        ])]",6.62588849271804e-19,2.1059351606575643e-19,-1.1245363483482246e-18,0.008091159999998323,1.565012068240405,[43]
44,1.5073888213106408e-17,0.7644874897893346,1.5760807978228628e-17,0.5908411151199617,"[array([41.47579284, 20.        ]), array([235.48863894,  38.39325906])]",6.681248316993026e-19,7.699606706708413e-19,-1.1114975561810616e-18,0.008092780006399715,1.6855117595757336,[44]
45,0.0,-0.0,3.099006995760837e-17,0.5193974860048381,"[array([-77.76734267, 109.59159713]), array([122.23265733, 100.        ])]",2.0753318217126847e-18,2.2294774173911626e-18,-8.001659585303492e-19,0.008097638081020037,1.6334439947978736,[45]
46,1.1203247892290351e-17,0.8061457197283753,4.146635502372696e-18,0.22124328558484474,"[array([-9.91895706, 20.        ]), array([ 0.18213916, 20.        ])]",2.825865027777388e-19,3.1809211158421073e-19,-1.6674981029905688e-18,0.008105728401765185,1.7644598140092629,[46]
47,3.894959936790616e-18,0.2780172162951812,6.8244761504399165e-18,0.35960400328930536,"[array([-7.32735183, 20.        ]), array([166.7709958,  20.       ])]",5.371593064876997e-19,7.505140018200576e-19,-9.656745105491414e-19,0.008117041303823319,1.606612392490714,[47]
48,0.0,-0.0,1.08031803497617e-17,0.365655186042023,"[array([-88.21321274,  20.        ]), array([111.78678726,  42.03500473])]",1.2001793451624327e-18,6.844946562526692e-19,-1.2445101620008227e-18,0.008131563337120737,1.6187833312594848,[48]
49,1.721604721068619e-17,1.2449668777309666,2.3039405214837288e-17,1.2426845349284705,"[array([-32.7020622,  20.       ]), array([139.08144318,  20.        ])]",1.3725904109550036e-18,5.880646668243574e-19,-1.417113335175375e-18,0.008149277345629759,1.6095647972371554,[49]
50,1.587901213419032e-17,1.0989058608178544,0.0,-0.0,"[array([-56.75706707, 168.17460595]), array([11.19034026, 20.        ])]",1.507202517605997e-18,1.254838421407442e-18,-1.1139419526908038e-18,0.008170162567487671,1.8944515582765662,[50]
51,5.198572743542346e-18,0.36811412913446345,1.029582635515438e-17,0.5371065816388981,"[array([-14.44123467,  20.        ]), array([-18.98141791,  20.        ])]",5.511916699216975e-19,4.821365834592747e-19,-1.3728548855745008e-18,0.008194194754531963,1.8313955467381389,[51]
52,0.0,-0.0,1.9046949615083222e-17,0.9615389052042084,"[array([10.30355967, 20.        ]), array([-36.56187337,  24.99016967])]",7.679988161211712e-19,1.1024558753989478e-18,-1.1002718200941612e-18,0.008221346309699387,1.669430812679187,[52]
53,2.3010814693780493e-17,1.685024116816999,0.0,-0.0,"[array([-30.49154392,  61.42170438]), array([44.14637407, 20.        ])]",1.416260875949719e-18,4.802340352154362e-19,-1.1019865396379165e-18,0.008251586440532595,1.4805880676592003,[53]
54,0.0,-0.0,1.792543220839324e-17,0.5449788427445293,"[array([-25.37993941,  20.        ]), array([80.12354586, 52.47878017])]",9.511309023691547e-19,8.543293865549213e-19,-1.2569714137209714e-18,0.008284881326852105,1.5047153320959312,[54]
55,1.3396692006184873e-17,0.9905527242330274,0.0,-0.0,"[array([19.61323665, 20.        ]), array([-86.14607301,  20.        ])]",8.178328125089706e-19,1.4021282997708575e-19,-1.5403517979060124e-18,0.008321194300531243,1.3720238608341593,[55]
56,1.5307070255838213e-17,1.0919869016091193,1.886299081342389e-17,0.9994430073803573,"[array([-34.72150212,  20.        ]), array([-234.72150212,   20.        ])]",1.09058614292808e-18,6.914379198107497e-19,-1.5237868238979861e-18,0.00836048603534434,1.5164403212431095,[56]
57,1.490639386464661e-17,1.0750148164393898,0.0,0.0,"[array([-52.81262279,  20.        ]), array([-188.5973722,   20.       ])]",1.1203897925532706e-18,7.991834063050961e-19,-1.8004591806874877e-18,0.00840271474465532,1.6706671424165143,[57]
58,1.3107505619902587e-17,0.9552494759040254,2.3351765064673537e-17,1.2734209861919792,"[array([-17.03397364,  20.        ]), array([18.12467448, 20.        ])]",5.800006604295689e-19,5.397599746631868e-19,-1.172269005427863e-18,0.008447836384874544,1.5937343864928204,[58]
59,3.696763567785421e-17,2.319276326575686,3.3220286319540595e-17,1.5322068851715112,"[array([-78.02547589,  63.971421  ]), array([ 2.65455544, 27.83110745])]",4.830473541036825e-19,7.239276662953528e-19,-1.2865429219495524e-18,0.008495804862634647,1.6063043986385692,[59]
60,2.935293085287629e-17,2.1228184944956134,1.9458527615162697e-17,1.0443592828570778,"[array([13.85570465, 23.16930526]), array([-21.91369156,  20.        ])]",1.3491253318367718e-18,1.0491153611859555e-18,-9.088963294666145e-19,0.008546572243611756,1.5842517821273863,[60]
61,5.086748352679806e-17,3.5842179981677464,1.2678634231765003e-17,0.6699360146779294,"[array([123.97422258, 300.        ]), array([-26.31180611,  20.        ])]",7.549974023161163e-19,7.015361248221588e-19,-9.24850413301263e-19,0.00860008896112293,1.5777026129708105,[61]
62,2.802292584931814e-17,1.9941908430400912,1.7423936166113534e-17,0.92838106991338,"[array([128.57443797,  26.70445538]), array([-36.50560224,  20.        ])]",9.86083614641025e-19,7.195046716728228e-19,-1.5500592169094215e-18,0.008656304022848097,1.566970000153455,[62]
63,6.3578833331104e-17,4.5008446262571855,3.146561057981254e-17,1.6523867861225852,"[array([49.4461668, 20.       ]), array([-21.7401947,  20.       ])]",3.4744525159205476e-19,4.943764854108361e-19,-1.7098849532538354e-18,0.008715165213896856,1.5191351653067136,[63]
64,1.2353823385544004e-16,8.721835386672135,2.0683084166079154e-17,1.082396425920265,"[array([15.89978338, 20.        ]), array([-28.40275253,  20.        ])]",2.730105185859491e-19,3.872811709949199e-19,-1.7412865593670638e-18,0.008776619294924924,1.4987623623215207,[64]
65,1.631828327776931e-16,12.442860665406688,2.326194146401911e-17,1.3054611585989475,"[array([-204.5813928 ,   21.63735055]), array([-29.4668907,  20.       ])]",1.4577051927936265e-18,5.050585183225209e-19,-1.6542244766459915e-18,0.008840612193914368,1.5014258300212662,[65]
66,1.3338037370866055e-16,9.872751296015032,1.944307279909589e-17,1.0618928309976687,"[array([11.16831552, 85.57538309]), array([-28.99467107,  20.        ])]",2.2865900411647724e-19,5.389431032146595e-19,-1.5174507725778545e-18,0.008907089190702003,1.1427559343658917,[66]
67,7.546462116518255e-17,5.739911004259696,1.6133813127149517e-17,0.9107175428358204,"[array([-106.09579538,  205.86059973]), array([-21.91967299,  20.        ])]",-4.026808805016473e-19,7.578137783591046e-20,-1.5471940234340064e-18,0.00897599509313982,1.351065609453167,[67]
68,0.0,-0.0,1.5879695981988554e-17,0.823334412745214,"[array([-1783.59589747,   300.        ]), array([-1583.59589747,    20.        ])]",-9.851752746758571e-19,-3.2781136771845243e-19,-1.2936929635016593e-18,0.009047274404239128,0.8892085121287917,[68]
69,5.752776604023177e-17,4.184861692202235,2.24399839347541e-17,1.2219119213730418,"[array([-11.56897254,  20.44932582]), array([-38.00917532,  20.        ])]",1.1051096985880159e-19,3.231322215168307e-19,-9.536327518484893e-19,0.009120871479849106,1.0247018183052128,[69]
70,5.83610272614597e-17,4.409161554051337,3.0290108612229585e-17,1.7001295133033354,"[array([44.68461542, 20.        ]), array([-22.35716001,  20.        ])]",6.04004802231004e-19,6.88294571939243e-20,-1.3122056981818643e-18,0.00919673067623837,1.1298447077012193,[70]
71,5.000244399890486e-17,3.5806106313181467,2.4351104108186795e-17,1.2844540980141816,"[array([11.38836467, 20.        ]), array([-18.34019273,  20.        ])]",7.9278490691126e-19,5.712381728642475e-20,-1.596421268368126e-18,0.009274796487428452,0.9972731950908618,[71]
72,4.9207159972077377e-17,3.499857237579265,7.243565985195525e-19,0.03807609015093574,"[array([-127.22169919,   20.        ]), array([-20.23772953,  20.        ])]",1.2079932591207072e-18,4.298786334593217e-19,-1.3368806143849904e-18,0.009355013672247135,1.1001236694508818,[72]
73,4.449653012132892e-19,0.012759751197541733,3.730208598651125e-17,0.7829277918526918,"[array([ 0.74556406, 20.        ]), array([134.48149705,  71.0718877 ])]",9.891606167338024e-19,6.276970862445746e-19,-1.2829586714610683e-18,0.009437327370907972,0.8345246653621786,[73]
74,2.305714876389538e-17,1.257855235283024,1.1782227771316016e-17,0.48143434953452185,"[array([-0.85280116, 40.03927125]), array([126.42196641,  20.        ])]",7.15129646601551e-19,3.8041351424604845e-19,-5.674713885493101e-19,0.009521683211281594,0.4178555679223568,[74]
75,6.532014658874838e-17,0.9789710687960821,0.0,-0.0,"[array([-237.90093899,   20.        ]), array([-325.52487732,  100.        ])]",1.5155298735016207e-19,4.954395001466155e-19,2.333450494956337e-19,0.009608027405203346,0.4052295776705403,[75]
76,3.4515808092319275e-17,1.5313053737650482,0.0,0.0,"[array([-121.31189347,   20.        ]), array([-210.93200931,   20.        ])]",7.185301915268134e-19,1.5497315341808302e-19,-9.280767273114385e-19,0.009696306834823228,0.44405728655382387,[76]
77,2.1206526660188375e-17,1.005835791034991,8.453253818808118e-18,0.29721447679636354,"[array([ 95.28948582, 260.83596386]), array([-93.62942373,  20.        ])]",1.753067525130135e-18,1.3724226807559367e-18,1.0710974636438263e-19,0.00978646912956965,0.2653596450166441,[77]
78,0.0,-0.0,3.887371855664957e-17,0.739699870604306,"[array([-80.17005629,  20.        ]), array([119.82994371,  58.39719133])]",8.201780307155874e-19,3.8381405663437616e-19,8.428986600166331e-19,0.009878462733923638,0.262912943827352,[78]
79,1.6777602005167382e-17,0.9834587630002269,4.4513834496984265e-18,0.19442523212091067,"[array([25.03148488, 20.        ]), array([74.26719946, 20.        ])]",1.0720576902554719e-19,6.559600618528071e-19,3.3156765003821507e-19,0.009972236966691094,0.5665067092662396,[79]
80,3.059789646960621e-17,1.2663427208413935,0.0,0.0,"[array([ 0., 40.]), array([200.        ,  43.77992227])]",-7.717850480984171e-20,-4.820120065779283e-19,-1.3346889732066869e-18,0.01006774207194639,0.42572015671415414,[80]
81,0.0,0.0,3.176144388463866e-17,0.6289428319897358,"[array([ 0., 40.]), array([178.7998082 ,  73.76211447])]",3.344812542059875e-19,-1.3181175691403072e-21,-9.30377479396569e-19,0.010164929262278665,0.37957013771609033,[81]
82,2.2050461317535155e-17,1.2287430112776025,1.5973118862051735e-17,0.662610632879416,"[array([ 0., 40.]), array([146.10747899,  20.        ])]",5.04348108000802e-19,4.869901114812614e-19,-9.275341027814709e-20,0.01026375075495371,0.6051232220762481,[82]
83,3.450617581153955e-17,2.1770873797791563,3.835647240314505e-18,0.17822045134097023,"[array([-47.26579122, 300.        ]), array([90.35489799, 20.        ])]",1.3888041518652317e-18,9.477252545215739e-19,-1.463291390988543e-19,0.01036415980124104,0.7953511075060691,[83]
84,3.450617581153955e-17,2.1770873797791563,3.835647240314505e-18,0.17822045134097023,"[array([-47.26579122, 300.        ]), array([90.35489799, 20.        ])]",1.3888041518652317e-18,9.477252545215739e-19,-1.463291390988543e-19,0.010466110709520597,0.7953511075060691,[84]
85,3.450617581153955e-17,2.1770873797791563,3.835647240314505e-18,0.17822045134097023,"[array([-47.26579122, 300.        ]), array([90.35489799, 20.        ])]",1.3888041518652317e-18,9.477252545215739e-19,-1.463291390988543e-19,0.010569558862838923,0.7953511075060691,[85]
86,3.450617581153955e-17,2.1770873797791563,3.835647240314505e-18,0.17822045134097023,"[array([-47.26579122, 300.        ]), array([90.35489799, 20.        ])]",1.3888041518652317e-18,9.477252545215739e-19,-1.463291390988543e-19,0.010674460731076009,0.7953511075060691,[86]
87,1.646854941777133e-17,0.9152875534832309,0.0,-0.0,"[array([ 0., 40.]), array([-188.62211072,   34.02051903])]",-1.6580377850896902e-18,3.7005306021895063e-19,-3.784112999732289e-19,0.010128281844083127,0.8284118106915539,[87]
88,1.5578281792027878e-17,1.0338710415430679,0.0,-0.0,"[array([-7.23145871, 21.31527817]), array([-138.30186387,   20.        ])]",-1.531844693069198e-18,-2.5161861745057546e-19,-3.6048693790427167e-19,0.010017662190816725,0.45682063986553956,[88]
89,2.0556269154854968e-17,1.239252251690699,5.614453600720675e-18,0.249606814042076,"[array([ 0., 40.]), array([187.1998267,  20.       ])]",-8.709484414737224e-19,-5.62906136408401e-20,-3.457148699030275e-19,0.00990845369358262,0.42141787886432713,[89]
90,2.0308968862529506e-17,1.2272192618624964,0.0,-0.0,"[array([-112.80235422,   20.        ]), array([-193.9644343,   20.       ])]",-4.979942307745198e-19,-4.308535930219749e-21,1.3037199935293226e-20,0.009800703525747698,0.5192242415104446,[90]
91,2.986372222895905e-17,1.8455218018135027,0.0,-0.0,"[array([-266.51776397,  300.        ]), array([-197.19330368,   20.        ])]",3.437628805071813e-19,1.0005407474653777e-18,8.498866286510626e-19,0.009694460313711626,0.47765353768525626,[91]
92,2.8619877526604107e-17,1.8476540612360772,5.254424876890467e-18,0.2514625341546177,"[array([-29.96606582,  20.        ]), array([11.1568927, 20.       ])]",-1.2420098200317906e-18,-2.4350605350475894e-19,5.746964514601744e-19,0.009589774143381899,0.42982002394236607,[92]
93,4.624006258590943e-17,2.2326268884516534,1.0748430259540493e-17,0.37995271732347835,"[array([ -7.74055895, 300.        ]), array([46.69387567, 48.84332898])]",-1.0540373814708629e-18,-1.5332586717950175e-20,7.879983099399597e-19,0.009486696561038753,0.7895010391379853,[93]
94,4.0506768699014515e-17,2.1041810147492743,5.2047074770658775e-18,0.19814115122873716,"[array([39.5995584, 20.       ]), array([99.17348586, 53.59990995])]",-8.347266417921583e-19,-1.9425097893844802e-19,3.696086074309891e-19,0.00938528056768375,1.325404018957225,[94]
95,2.782728709962424e-17,2.5336328413232994,1.9493282096176986e-19,0.013073547471991857,"[array([-33.3556302,  20.       ]), array([-193.38807671,   23.60620731])]",-4.921510565933245e-19,6.443655766500586e-19,6.924794945650679e-19,0.009285580606502425,1.4322411441112666,[95]
96,1.7981020373889334e-17,1.7651100718473092,7.880348168341533e-18,0.57473714566838,"[array([-75.80058769,  20.        ]), array([-87.60829673,  20.        ])]",-4.2118778559233773e-19,5.83274023965628e-19,-5.769978393960646e-21,0.009187652542299496,1.3415456699802037,[96]
97,0.0,0.0,2.0952791514375266e-17,0.7684617949370335,"[array([ 5.49222867, 55.40793669]), array([-114.76373398,   59.30185431])]",-2.715064096462878e-19,5.516176638662508e-19,-2.728570168385346e-22,0.009091553632320296,1.227299442659148,[97]
98,1.029322934848099e-17,1.0301427393776361,3.788260608208284e-18,0.28273983450746937,"[array([-48.65089589,  20.        ]), array([-136.34102494,   20.        ])]",-5.508859401335884e-19,-2.289808056827582e-19,1.3459664182845942e-19,0.008997342487282534,1.0942810351459398,[98]
99,0.0,0.0,1.1828163217708336e-17,0.4666762201942101,"[array([-42.79496337,  20.        ]), array([157.20503663,  52.88081807])]",-6.920249646808218e-19,-3.020549244936899e-20,2.2190699859265067e-19,0.008905079022111304,1.3318442490514797,[99]
100,2.0734787744261197e-17,1.985394822140788,0.0,-0.0,"[array([-27.89409699,  20.        ]), array([-72.13270923,  20.        ])]",-2.4545140467973053e-19,2.3498464267113923e-19,-2.67386850189857e-19,0.008814824395287019,1.1927680325275514,[100]
101,1.7318941172808047e-17,0.7502236157680511,1.1981399876963483e-17,0.37962838029182955,"[array([-23.40571858,  20.        ]), array([176.59428142,  68.17416259])]",-1.3585925675545901e-18,3.7474226717132435e-19,4.517000790875511e-19,0.008726640935793487,1.4893169367668306,[101]
102,1.6685092732265462e-17,1.5556538784898153,1.4684273364135773e-18,0.10274174423829874,"[array([17.36725719, 20.        ]), array([92.97846298, 20.        ])]",-8.757470332465167e-19,3.4082232604327417e-19,4.1014557151453402e-19,0.008640592057103083,1.4295812654079338,[102]
103,1.737188185475068e-17,1.7297414691953552,0.0,-0.0,"[array([-18.91159592,  49.6242696 ]), array([21.3766754, 20.       ])]",-8.899109863628028e-19,1.6841476180127758e-19,5.245446625205591e-19,0.008556742157232775,1.5484025596732864,[103]
104,0.0,0.0,1.7039839193317167e-17,1.2082170575238491,"[array([88.51512711, 20.        ]), array([198.16864512,  20.        ])]",-1.0091798464381976e-18,-6.980663650150373e-20,5.128556142096359e-19,0.008475156503938456,1.4462892121483328,[104]
105,0.0,-0.0,8.988565381305986e-18,0.6237748376498659,"[array([30.04425869, 20.        ]), array([82.9850339, 20.       ])]",-1.3294709819421752e-18,-1.3472325794460612e-19,3.5803250675192083e-19,0.00839590110468797,1.5012248573629723,[105]
