,H_beta_EL_value,H_beta_EL_ANR,O_3_5007_EL_value,O_3_5007_EL_ANR,Component_Sol,Component_Sol_00,Component_Sol_01,Component_Sol_10,Component_Sol_11,H_beta_SI,Mg_b_SI,Fe_5015_SI,R,SNR,Signal,Noise,K_index
0,9.328431618307825,0.6778241424651834,0.0,0.0,"[array([ 0., 40.]), array([23.92761641, 22.19386624])]",0.0,40.0,23.927616413981685,22.193866236786306,0.5055710801807975,2.5343893224020095,1.3829591769294205,0.010674460731050703,1.5708902419334623,0.9867584945175106,0.6281524120380312,[0]
1,16.887777732167294,1.1531411369390294,1.6989056578575636,0.08551552375283192,"[array([131.69542338,  20.        ]), array([300.02155402,  20.        ])]",131.69542337944293,20.0,300.0215540176979,20.0,14.948317784404582,-1.756537044442258,-3.141474628198431,0.010569558862832432,1.205437158524374,0.9798523965434394,0.8128606204100409,[1]
2,31.35522670450711,1.5855360519041342,13.334225783835121,0.49943494992957527,"[array([-47.12124388,  20.        ]), array([36.15015921, 27.52789274])]",-47.12124387863977,20.0,36.15015920833543,27.527892740469774,9.787031058778625,3.7406478443431745,-4.162510344482707,0.010466110709496289,0.5503444815840314,0.9743267705783797,1.7703943678585083,[2]
3,49.03237895977951,2.517760669552179,0.0,-0.0,"[array([-38.8233073,  20.       ]), array([-152.34593621,   20.        ])]",-38.82330729973806,20.0,-152.34593621199681,20.0,-9.633129385876856,-5.604363269768014,17.359247885340928,0.01036415980121719,0.3068939582160896,1.0031400525749186,3.268686221149357,[3]
4,31.689614021052105,1.5881910519793698,20.96015059971393,0.7757680757959677,"[array([57.88406847, 24.36211568]), array([-46.11781694,  20.        ])]",57.88406847285478,24.362115675453804,-46.11781693501965,20.0,15.24927279438323,10.681909140514982,17.290239875259566,0.010263750754947908,0.4080765228717928,1.1448800020160472,2.805552237994684,[4]
5,51.34216388647664,0.8764291738669712,0.0,-0.0,"[array([-477.75175516,  300.        ]), array([-277.75175516,  100.        ])]",-477.75175516081634,300.0,-277.75175516081634,100.0,14.429075788841955,0.1320260216184529,28.618093482565037,0.010164929262254542,0.5087375266731421,1.1326304454284897,2.226355214712107,[5]
6,20.23250086350146,1.3365353555256578,2.0075395635666555,0.0991247187269307,"[array([-21.1744527,  20.       ]), array([86.32454553, 20.        ])]",-21.17445269892887,20.0,86.32454552872052,20.0,-18.85898688424187,4.0789109118899525,0.4008432474314809,0.010067742071924112,0.49899242007409317,0.9767329894464594,1.9574104738934284,[6]
7,19.087310269081613,1.4352330487527794,0.0,0.0,"[array([ 8.49126971, 20.        ]), array([-43.5374682,  20.       ])]",8.49126971464313,20.0,-43.53746820329751,20.0,-2.7427396370586026,6.010065325322492,-0.6949147201466914,0.009972236966684537,0.7371851837562278,0.8975795394018418,1.2175767489361984,[7]
8,0.0,-0.0,20.17721601852023,1.0711821799990964,"[array([-51.87647482,  20.        ]), array([-60.39225493,  25.86277491])]",-51.87647482208594,20.0,-60.392254933137245,25.8627749116549,8.656796147214138,3.806808081553704,-0.6335666923771502,0.009878462733918797,0.7672304838324456,1.0241956829157153,1.3349256898653,[8]
9,62.406994660856085,1.513696657166064,0.0,-0.0,"[array([-790.65061242,  300.        ]), array([-727.72299902,  100.        ])]",-790.6506124188262,300.0,-727.7229990171278,100.0,18.804680215337232,-0.7222693302454144,0.904796229721955,0.009786469129547667,0.6690363224144384,0.8492879674332351,1.2694198191935215,[9]
10,30.466883280341033,1.0391500236436169,0.0,0.0,"[array([ 0., 40.]), array([-12.10787369,  72.14620417])]",0.0,40.0,-12.107873689841293,72.14620416967759,2.8059462721015542,1.3414011185632924,-2.628191934089594,0.009696306834817425,0.8306690958970067,0.8895628815330738,1.07089921357008,[10]
11,31.33420973325269,1.483641204639409,18.42210503376503,0.6393531496479483,"[array([ -0.20435335, 197.18235813]), array([ 5.8421202 , 47.26247868])]",-0.20435335016708392,197.18235812883316,5.842120201745468,47.262478676885976,-4.263230983643988,8.377651010122104,2.9210162210735224,0.009608027405197766,0.9732312828031098,0.9956456594627393,1.0230308838769253,[11]
12,26.75967654430313,1.4583172349466584,9.61079091803479,0.38657775706853204,"[array([-1065.58587738,   300.        ]), array([-925.87945118,   40.6888611 ])]",-1065.5858773761634,300.0,-925.8794511819874,40.68886110313509,-3.109374635363386,7.665280415346299,9.280990631294458,0.009521683211261402,1.029309013355063,0.9903352737547281,0.9621360164006542,[12]
13,13.456871217950358,0.8967886891163636,0.0,0.0,"[array([ 1.32954026, 28.52327434]), array([-106.60998716,   26.97687363])]",1.3295402614599647,28.523274340934144,-106.60998716414312,26.97687363255027,5.9545816710665385,1.4415005721526981,0.8939251663438643,0.009437327370888364,0.866542422826859,0.9010049957029793,1.0397702085533165,[13]
14,30.931820148190827,1.0051170319360754,0.0,0.0,"[array([84.46189587, 87.09047045]), array([-115.53810413,   75.13380784])]",84.46189586765682,87.09047044970907,-115.53810413234318,75.1338078379845,6.233315017607341,1.708043732771902,4.8691555540232585,0.00935501367224238,0.9258297155831696,0.9145724992628324,0.9878409429608268,[14]
15,35.11480550035618,1.3520119524847374,0.0,0.0,"[array([ 7.43337657, 20.        ]), array([-192.56662343,   60.56511434])]",7.433376574199259,20.0,-192.56662342580074,60.56511434321835,2.466096960728961,5.830454080212047,7.135886040833446,0.009274796487408591,1.0317427740130258,0.995272342677846,0.9646516241705034,[15]
16,17.227582099827018,1.3706488997260164,11.448185074811967,0.6695862360206531,"[array([29.77102914, 20.        ]), array([213.69645425,  20.        ])]",29.77102914184299,20.0,213.69645425352195,20.0,6.026442996908666,9.813645525813316,8.811494380756763,0.009196730676220734,1.0642393585446184,1.0028896762962252,0.9423534924208302,[16]
17,0.0,0.0,38.887776189553634,0.8995840255169619,"[array([150.57130135,  96.6774448 ]), array([204.92885393,  77.34842603])]",150.57130134696203,96.67744479988735,204.9288539331697,77.34842603363903,5.306650205548522,8.685684545515944,10.018270420031692,0.009120871479843706,0.975027253175474,1.0889863124488308,1.1168778194683424,[17]
18,12.434766162110623,0.9783668070051481,14.03719522953659,0.8152188319677518,"[array([-175.14916046,   20.        ]), array([-375.14916046,   20.        ])]",-175.14916046386648,20.0,-375.14916046386645,20.0,7.447570400198496,-6.645531798340546,1.6700662206216943,0.0090472744042213,0.962435104868013,1.0541058337459006,1.0952487377218636,[18]
19,14.258784488125324,0.4424528813577863,24.420386446245548,0.5537289531715366,"[array([44.19212679, 20.        ]), array([192.4766441 ,  77.89529439])]",44.192126788192844,20.0,192.47664410046312,77.89529439007353,5.209628204760222,2.790029151824317,-0.5871060124639504,0.008975995093122656,1.2022038255350147,1.044911385661208,0.8691632512450148,[19]
20,67.32074620052438,1.8562039631813132,0.0,0.0,"[array([261.78299539,  20.        ]), array([316.56765366,  91.41816029])]",261.782995393321,20.0,316.5676536613831,91.41816028636278,14.578094241310545,3.0679796573700204,-3.316191584624997,0.008907089190697494,1.0342244603257076,0.9361550361232566,0.9051758801260936,[20]
21,16.695980229394564,0.9404345546306937,14.682806131490597,0.6125895662516462,"[array([-135.85950219,   20.        ]), array([-335.85950219,   35.66585545])]",-135.85950218572316,20.0,-335.85950218572316,35.66585544625481,5.130967235015225,1.0148185281286828,-1.2312028370327839,0.008840612193910123,1.098517605155809,1.0483899297409058,0.9543678907105059,[21]
