,H_beta_EL_value,H_beta_EL_ANR,O_3_5007_EL_value,O_3_5007_EL_ANR,Component_Sol,Component_Sol_00,Component_Sol_01,Component_Sol_10,Component_Sol_11,H_beta_SI,Mg_b_SI,Fe_5015_SI,R,SNR,Signal,Noise,K_index
0,9.568347622200537,0.5674350108185267,0.0,-0.0,"[array([ 0., 40.]), array([15.973767  , 32.42390467])]",0.0,40.0,15.973766996541833,32.42390467483134,-1.8701404637836732,3.66524148301182,0.42410284114572494,0.010674460731050703,1.5571458090547277,0.9811755645008746,0.6301115533274958,[0]
1,0.0,0.0,9.539599064035723,0.46132214138761923,"[array([ 0., 40.]), array([-15.04573827,  20.        ])]",0.0,40.0,-15.045738271513907,20.0,-0.35349616624032854,3.0826729933577024,-3.8242681277883306,0.010569558862832432,1.2155907458312452,0.9320657306776611,0.7667594820658954,[1]
2,33.73869910853643,1.9355629717731027,0.0,-0.0,"[array([-190.71092962,   20.        ]), array([-385.15473046,   20.        ])]",-190.7109296238572,20.0,-385.15473046105245,20.0,14.298527118486824,1.5184392669679645,-5.78314018127129,0.010466110709496289,0.5626523864195485,0.9681086425745156,1.7206159005831245,[2]
3,51.43196586742003,2.563630716314404,0.0,0.0,"[array([-40.25126945,  20.        ]), array([-152.45849239,   20.        ])]",-40.25126945260409,20.0,-152.45849238970885,20.0,0.8127023004679287,-10.829278792171065,13.907097002401494,0.01036415980121719,0.30840081888879856,1.0977494502006893,3.5594894143147835,[3]
4,35.420368861733394,1.7235999987049222,26.590768229298334,0.9692323423211749,"[array([-1.99989049, 22.24650884]), array([-45.54789949,  20.        ])]",-1.9998904899309855,22.246508835970523,-45.54789948954668,20.0,4.100163772384579,31.20449463159272,17.890013283981425,0.010263750754947908,0.3661823341028304,1.1025270463761832,3.0108690226071206,[4]
5,62.488296270634116,2.1886437282997404,7.49756704318715,0.19224216310706327,"[array([48.1768998 , 29.19799847]), array([ 3.30092095, 42.2670924 ])]",48.17689980470739,29.19799847115533,3.3009209526039744,42.26709239586476,10.088070104298513,6.278007344707678,28.318984635669583,0.010164929262254542,0.48969188530125707,1.142674000682512,2.3334550458795986,[5]
6,24.552560657901882,1.5849170568875344,1.5208667768940756,0.07366216529407382,"[array([-18.30814844,  20.        ]), array([84.64495045, 20.        ])]",-18.308148440459306,20.0,84.64495045077935,20.0,4.706150656667807,-2.809442699445122,1.4333593689098125,0.010067742071924112,0.4905898531743737,1.0555177539666583,2.151527894710632,[6]
7,17.18865184218044,1.278285520895666,0.0,0.0,"[array([ 9.00470831, 20.        ]), array([-44.14777414,  20.        ])]",9.00470831208496,20.0,-44.14777413540556,20.0,0.916346702979882,3.2294644785866304,-1.440419501714354,0.009972236966684537,0.7453078058269468,0.92123988736987,1.2360529168854202,[7]
8,42.85897580548717,1.056064789920497,6.456510180428713,0.11643313428770746,"[array([-280.48386431,  300.        ]), array([-407.16365126,  100.        ])]",-280.48386430967935,300.0,-407.16365126138743,100.0,13.995816607675415,5.57834077992351,-1.9449230436055935,0.009878462733918797,0.7649430933543747,1.0236542318014632,1.3382096533646792,[8]
9,78.8030179571622,2.4654981978530186,0.0,-0.0,"[array([-15.46729158,  20.        ]), array([77.63946913, 74.61973225])]",-15.467291578183046,20.0,77.63946913284511,74.61973225447585,19.456384679221728,2.698724085570095,1.849773673600732,0.009786469129547667,0.6672027979942924,0.8517873661179721,1.2766543675754471,[9]
10,30.75467665974975,1.0154474209321676,0.0,-0.0,"[array([ 0., 40.]), array([-12.10895703,  72.71060536])]",0.0,40.0,-12.108957027893188,72.71060536091947,3.1827256845318175,1.4374074804094188,-3.0488045106453123,0.009696306834817425,0.8108204676816435,0.8932262267084993,1.1016325590083786,[10]
11,39.75598054581446,1.5780568407144138,18.930380431016737,0.5529824099500175,"[array([-128.26808438,  300.        ]), array([ 7.21370233, 57.43877038])]",-128.26808438076702,300.0,7.2137023281160415,57.43877038290106,8.178661980914665,4.617007291193921,2.921468578219304,0.009608027405197766,0.967846708848859,1.0399908362254398,1.0745408613956933,[11]
12,23.5526555277518,1.3331621129358922,9.915594036060664,0.411272762233491,"[array([-942.69910236,  300.        ]), array([-921.64031675,   37.40215791])]",-942.6991023623192,300.0,-921.6403167462648,37.402157912284174,-0.1838384070746828,6.665777331086267,7.854740809679085,0.009521683211261402,1.0406671428999112,1.0088689661404096,0.9694444309340897,[12]
13,25.10642922654923,0.5945095603543566,0.3975075092602886,0.006877379231567302,"[array([ 59.54752982, 137.67185402]), array([-19.60999336, 100.        ])]",59.54752981571537,137.6718540209107,-19.60999335596798,100.0,8.611150306381017,0.43082764815184654,0.6296135930126874,0.009437327370888364,0.8648007796793121,0.9145711171274615,1.0575512171330435,[13]
14,27.593699466570843,0.6740990456960252,0.0,0.0,"[array([133.30344814,  24.17827459]), array([-66.69655186, 100.        ])]",133.30344814372592,24.178274593327895,-66.69655185627408,100.0,7.726482317672999,1.20201641806266,4.475449699090104,0.00935501367224238,0.9265258084170207,0.9296587947568213,1.003381434506561,[14]
15,39.96164176123078,1.4480055462232426,0.0,0.0,"[array([-16.33914094,  20.        ]), array([-200.36030749,   63.04142841])]",-16.339140939126718,20.0,-200.36030749276907,63.04142840690131,6.26546788859075,3.421433538148939,5.85916625640278,0.009274796487408591,1.0301931056178264,0.9992638891548202,0.9699772632001286,[15]
16,17.921327186472766,1.3955621997893537,11.51876543001271,0.6731374420689559,"[array([28.62042036, 20.        ]), array([213.64795897,  20.        ])]",28.62042036181056,20.0,213.64795897230294,20.0,6.90891843467119,9.0684027890239,8.724501622356671,0.009196730676220734,1.0475987510173093,0.9962912338485755,0.9510236938341997,[16]
17,0.0,0.0,39.080083156568435,0.9178287743209346,"[array([163.58781438,  92.9627696 ]), array([204.98398329,  75.09554486])]",163.58781438230204,92.96276959602264,204.98398328512627,75.09554486043459,2.675958002235166,8.921319693848421,9.223587918563855,0.009120871479843706,0.9328240947214901,1.0784575623387629,1.156121039798778,[17]
18,13.922185945230682,1.0650773326798582,0.0,0.0,"[array([ 0., 40.]), array([-189.29598269,   20.        ])]",0.0,40.0,-189.2959826890886,20.0,-0.6015629359822803,-4.977331166886413,0.5774236015310674,0.0090472744042213,0.9467530596096028,1.0241927042961834,1.0817949769483852,[18]
19,12.870433292083792,0.3933053757801196,28.72783197836629,0.6427126259076908,"[array([149.1461848 , 122.42167413]), array([185.06303838,  76.12392822])]",149.14618480252784,122.42167413202397,185.06303837743664,76.12392821936677,-2.980866351632917,7.390653620050335,0.29666607092421826,0.008975995093122656,1.1999833219272584,1.0314759871448123,0.8595752693364009,[19]
20,37.96005480638769,1.2007745184883105,0.0,0.0,"[array([149.64781608,  20.        ]), array([322.42774233,  76.39064829])]",149.64781608171066,20.0,322.427742325779,76.39064829240473,6.527675580793459,5.148065896528916,-3.9598364186277637,0.008907089190697494,0.9894969599995018,0.9312979050531475,0.9411831897428127,[20]
21,16.629313166692114,0.8998294382839238,13.56680029817493,0.5427414871143463,"[array([-131.10263508,   20.        ]), array([-331.10263508,   37.14779735])]",-131.10263508045142,20.0,-331.1026350804514,37.147797352861765,5.892427379360434,0.7255786775157936,-0.4803557878989644,0.008840612193910123,1.109745743193693,1.0531037435674855,0.9489594801569594,[21]
22,16.70702006004485,1.2396536568479843,0.0,0.0,"[array([-120.07962917,  214.30186059]), array([-202.18459005,   20.        ])]",-120.07962916957523,214.3018605880155,-202.18459004947093,20.0,9.277618269107773,0.04807538276418519,1.9020417822754467,0.008776619294909981,1.1034595377525143,0.9910517538105538,0.8981314854816439,[22]
23,43.415582013591525,1.0272689955590066,10.609617522559306,0.18335685414456088,"[array([-3.726325, 20.      ]), array([-203.726325,  100.      ])]",-3.7263250038378866,20.0,-203.7263250038379,100.0,10.004229692797123,1.197329210077926,3.5736173681251984,0.00871516521389329,1.1991549978187979,0.9666673161642954,0.8061237437383942,[23]
24,24.746737368297904,1.2569037958893063,2.2889948707583563,0.0856336598467807,"[array([12.84340318, 20.        ]), array([-98.60886356,  41.77877345])]",12.84340317553838,20.0,-98.6088635569564,41.7787734474233,3.2001051617467815,11.818022268104697,2.2479614819447877,0.00865630402284481,1.336151754859553,0.9853112958431712,0.7374246916636654,[24]
