,H_beta_EL_value,H_beta_EL_ANR,O_3_5007_EL_value,O_3_5007_EL_ANR,Component_Sol,Component_Sol_00,Component_Sol_01,Component_Sol_10,Component_Sol_11,H_beta_SI,Mg_b_SI,Fe_5015_SI,R,SNR,Signal,Noise,K_index
0,9.328431618307825,0.6778241424651834,0.0,0.0,"[array([ 0., 40.]), array([23.92761641, 22.19386624])]",0.0,40.0,23.927616413981685,22.193866236786306,0.5055710801807975,0.0,0.0,0.010674460731050703,,,,[0]
1,16.887777732167294,1.1531411369390294,1.6989056578575636,0.08551552375283192,"[array([131.69542338,  20.        ]), array([300.02155402,  20.        ])]",131.69542337944293,20.0,300.0215540176979,20.0,14.183717256801282,0.0,0.0,0.010569558862832432,,,,[1]
2,31.35522670450711,1.5855360519041342,13.334225783835121,0.49943494992957527,"[array([-47.12124388,  20.        ]), array([36.15015921, 27.52789274])]",-47.12124387863977,20.0,36.15015920833543,27.527892740469774,9.110225210012821,0.0,0.0,0.010466110709496289,,,,[2]
3,49.03237895977951,2.517760669552179,0.0,-0.0,"[array([-38.8233073,  20.       ]), array([-152.34593621,   20.        ])]",-38.82330729973806,20.0,-152.34593621199681,20.0,-8.981982591958587,0.0,0.0,0.01036415980121719,,,,[3]
4,31.689614021052105,1.5881910519793698,20.96015059971393,0.7757680757959677,"[array([57.88406847, 24.36211568]), array([-46.11781694,  20.        ])]",57.88406847285478,24.362115675453804,-46.11781693501965,20.0,15.496687323199314,0.0,0.0,0.010263750754947908,,,,[4]
5,51.34216388647664,0.8764291738669712,0.0,-0.0,"[array([-477.75175516,  300.        ]), array([-277.75175516,  100.        ])]",-477.75175516081634,300.0,-277.75175516081634,100.0,14.953419579078886,0.0,0.0,0.010164929262254542,,,,[5]
6,20.23250086350146,1.3365353555256578,2.0075395635666555,0.0991247187269307,"[array([-21.1744527,  20.       ]), array([86.32454553, 20.        ])]",-21.17445269892887,20.0,86.32454552872052,20.0,-21.744366104544753,0.0,0.0,0.010067742071924112,,,,[6]
7,19.087310269081613,1.4352330487527794,0.0,0.0,"[array([ 8.49126971, 20.        ]), array([-43.5374682,  20.       ])]",8.49126971464313,20.0,-43.53746820329751,20.0,-6.405729507352344,0.0,0.0,0.009972236966684537,,,,[7]
8,0.0,-0.0,20.17721601852023,1.0711821799990964,"[array([-51.87647482,  20.        ]), array([-60.39225493,  25.86277491])]",-51.87647482208594,20.0,-60.392254933137245,25.8627749116549,9.244155865968054,0.0,0.0,0.009878462733918797,,,,[8]
9,62.406994660856085,1.513696657166064,0.0,-0.0,"[array([-790.65061242,  300.        ]), array([-727.72299902,  100.        ])]",-790.6506124188262,300.0,-727.7229990171278,100.0,21.185236693683873,,0.0,0.009786469129547667,,,,[9]
