,H_beta_EL_value,H_beta_EL_ANR,O_3_5007_EL_value,O_3_5007_EL_ANR,Component_Sol,Component_Sol_00,Component_Sol_01,Component_Sol_10,Component_Sol_11,H_beta_SI,Mg_b_SI,Fe_5015_SI,R,SNR,Signal,Noise,K_index
0,1.2522592863145122e-17,0.6776507796649271,0.0,-0.0,"[array([ 0., 40.]), array([19.50855102, 35.86983284])]",0.0,40.0,19.50855101918344,35.869832838527735,0.5226858157083265,0.4343010797984196,-1.8957889988515502,0.010674460731050703,1.5479243975381283,1.027365827927456,0.6637054300335428,[0]
1,0.0,-0.0,9.229436186783557e-18,0.43322000798944693,"[array([111.83166783,  20.        ]), array([-19.74458252,  20.        ])]",111.83166782850711,20.0,-19.744582520826427,20.0,2.6399954100619025,0.14308823322230965,-4.21316166086308,0.010569558862832432,1.20534591252382,0.9617209870618021,0.797879660161702,[1]
2,2.804654772301888e-17,1.332447319744446,1.3152356572252334e-17,0.4619790386029084,"[array([-74.39896909,  20.        ]), array([37.08817296, 28.13560676])]",-74.39896909045531,20.0,37.08817295868005,28.13560675805042,1.9811329370378679,-0.8062748904318445,-5.653198669141697,0.010466110709496289,0.5546939149273706,0.9486474652618788,1.7102179052858204,[2]
3,5.104752348210371e-17,2.5081258249367573,0.0,-0.0,"[array([-33.79313983,  20.        ]), array([-152.62987917,   20.        ])]",-33.79313982688021,20.0,-152.62987917413795,20.0,-1.224432113812924,-3.688319513088768,2.8851926417979996,0.01036415980121719,0.3085491506392978,1.0959524474980762,3.551954186966063,[3]
4,2.00201772738869e-17,0.9554717901550186,1.995876773349534e-17,0.7119793021160253,"[array([-2.11280955, 22.92526501]), array([-46.64402063,  20.        ])]",-2.112809547464841,22.925265007008097,-46.644020630644214,20.0,3.2372445712592945,18.601963865342597,3.405461454290717,0.010263750754947908,0.4230637121189349,1.1378460491987012,2.689538281361322,[4]
5,4.9220191216446835e-17,1.875983293026076,7.440451801161178e-18,0.20871586470009393,"[array([46.47381463, 20.        ]), array([ 0.60530993, 35.31258115])]",46.4738146315827,20.0,0.605309928992113,35.31258114741746,3.5289101022836653,15.419783059851962,11.372602334230393,0.010164929262254542,0.5078060445931996,1.0899670802913297,2.146423997698759,[5]
6,2.173649520124373e-17,1.3726772624565369,2.365898273959138e-18,0.11120458193480402,"[array([-26.80591727,  20.        ]), array([85.6041934, 20.       ])]",-26.80591726736877,20.0,85.60419339795214,20.0,-0.0839618088155226,-5.973241433178119,-2.7893766829405164,0.010067742071924112,0.5150511830118523,1.0271142135398863,1.994198338762481,[6]
7,2.2509309357156952e-17,1.6063681250154758,0.0,-0.0,"[array([214.95384331,  84.4390921 ]), array([353.98991231,  20.        ])]",214.9538433093147,84.43909209632035,353.989912312644,20.0,3.2036042792334576,4.024487594664976,-2.2353082904176205,0.009972236966684537,0.7303565179179708,0.9184236938518003,1.2575005101206642,[7]
8,0.0,-0.0,3.588953900927994e-17,0.6276591265596705,"[array([-81.0891245,  20.       ]), array([-68.72899996, 100.        ])]",-81.08912449997523,20.0,-68.72899996273352,100.0,1.4819756653231972,14.132830658934608,-1.7881721466891976,0.009878462733918797,0.7694225219917334,0.945373133415449,1.2286787901246359,[8]
9,3.747599368766195e-17,1.8915532290081187,2.7644010607403255e-19,0.010292410678480999,"[array([-7.89914562, 20.        ]), array([106.44736643,  39.36720132])]",-7.899145619230559,20.0,106.44736642690287,39.367201319258754,2.494715163048466,5.424366736890522,-0.9035548502414016,0.009786469129547667,0.655767717807755,0.8075868728524611,1.231513615144461,[9]
